latitude	longitude	geometry	coordinates	@id	Loading Dock X Coordinates	Loading Dock Y Coordinates	Loading Dock Details	brand	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	brand:el	name:el	payment:cash	payment:debit_cards	phone	website	alt_name	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:housename	addr:country	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	contact:email	contact:fax	contact:website	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	payment:credit_card	diet:vegan	start_date	clothes	description	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
23.8283956	38.115248	Polygon	23.8283956,38.115248,23.8279827,38.1148421,23.8279642,38.1148537,23.8279455,38.1148353,23.8279307,38.1148447,23.8279149,38.1148291,23.8278884,38.1148458,23.8278354,38.1147938,23.8278673,38.1147737,23.8278516,38.1147582,23.8278642,38.1147503,23.8278333,38.1147199,23.8283418,38.1143997,23.8284736,38.1145293,23.8285547,38.1144782,23.8288427,38.1147613,23.8287543,38.114817,23.8288859,38.1149463,23.8288938,38.1149692,23.8288892,38.1149947,23.8288696,38.1150152,23.82868,38.1151346,23.8286392,38.1150945,23.8283956,38.115248	way/220025929				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		20ο Χλμ.	14565	Εθν. Οδού Αθηνών - Λαμίας	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302106229070 +302106229071	https://www.ab.gr/storedetails/ethniki			ΕΘΝΙΚΗ	Vasilopoulos																																																											
23.7522432	38.0490878	Polygon	23.7522432,38.0490878,23.7525651,38.0496243,23.751975,38.049958,23.7515995,38.0493328,23.7522432,38.0490878	way/225920556				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Ιφιγενείας	Σκλαβενίτης	Σκλαβενίτης										yes																																																									
23.8100125	38.04949	Polygon	23.8100125,38.04949,23.8098614,38.0491993,23.8098546,38.0491854,23.8099982,38.0491398,23.8100223,38.0491895,23.8100406,38.049184,23.81008,38.0492654,23.8100617,38.0492709,23.8101109,38.0493726,23.8100922,38.0493821,23.8101633,38.0495184,23.8102062,38.049511,23.8102989,38.0497246,23.8101673,38.0497543,23.8100125,38.04949	way/226211469								yes	yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι			Μαραθωνοδρόμου																																																																					
23.8685061	38.0054879	Polygon	23.8685061,38.0054879,23.8684579,38.0053317,23.8688671,38.0052534,23.8688864,38.005316,23.8689249,38.0053086,23.8689537,38.0054022,23.8685061,38.0054879	way/232069332								yes		ΑΒ Βασιλόπουλος				supermarket																																																																									
23.7126121	37.9695412	Polygon	23.7126121,37.9695412,23.7126513,37.969528,23.7128596,37.9694579,23.7129261,37.9694355,23.7129922,37.9695576,23.7126782,37.9696633,23.7126121,37.9695412	way/232150280								yes		My market				supermarket	Αθήνα	38	11851	Τρώων																																																																					
23.7376787	38.0823518	Polygon	23.7376787,38.0823518,23.7376787,38.082014,23.7378504,38.0820224,23.7378074,38.0823433,23.7376787,38.0823518	way/232155176								yes	yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
23.8521663	38.1391157	Polygon	23.8521663,38.1391157,23.8521223,38.139092,23.8523201,38.1388651,23.8528053,38.1391268,23.8526075,38.1393537,23.8525745,38.1393359,23.8525471,38.1393678,23.8521737,38.1393543,23.8520906,38.139333,23.8520557,38.1392868,23.8520638,38.1392528,23.8520906,38.1392064,23.8521663,38.1391157	way/232527913				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης						Σκλαβενίτης																																																													
23.7383066	38.0963242	Polygon	23.7383066,38.0963242,23.7382933,38.0962537,23.7383353,38.0962488,23.73828,38.0959553,23.7384489,38.0959356,23.7384611,38.096,23.7386262,38.0959808,23.7386826,38.0962804,23.7383066,38.0963242	way/232874717				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		170		Πάρνηθος	Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7184619	38.0106521	Polygon	23.7184619,38.0106521,23.7184161,38.0106545,23.7184004,38.0103723,23.7187529,38.0103623,23.719026,38.0103546,23.7190389,38.0106363,23.7188666,38.0106412,23.7188742,38.010732,23.71933,38.0107173,23.7193396,38.0109555,23.7192215,38.0109626,23.7192068,38.0109641,23.7191601,38.0109662,23.7188945,38.010986,23.7188491,38.0109889,23.7185337,38.0110056,23.7184403,38.0110073,23.7184242,38.0107507,23.7184699,38.0107483,23.7184619,38.0106521	way/250553163				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)	supermarket	yes	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Γαλαξίας	Γαλαξίας																																																																			
23.7615206	38.0680594	Polygon	23.7615206,38.0680594,23.7613912,38.0679126,23.7619839,38.0675888,23.7621134,38.0677356,23.7615206,38.0680594	way/261269302				Lidl		Q151954	en:Lidl		yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
23.7457304	38.0837684	Polygon	23.7457304,38.0837684,23.7454434,38.0837388,23.7454332,38.0834642,23.7454327,38.0834496,23.7457948,38.0834749,23.74579,38.0834968,23.7457462,38.0836965,23.7457304,38.0837684	way/261599835									yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αχαρνές	323		Αριστοτέλους																	GR																																																				
23.7431499	38.1067652	Polygon	23.7431499,38.1067652,23.7431474,38.1066371,23.7438055,38.1066292,23.743808,38.1067573,23.7431499,38.1067652	way/261749280								yes	yes	Κρητικός	Kritikos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αχαρνές			Θρακομακεδόνων					+30 2297025949;+30 2297027880;+30 2102400470	http://www.kritikos-sm.gr/									d.grammatikopoulos@anedik.com.gr			Αγριλέζα	parking	https://www.facebook.com/KritikosSuperMarket	surface	https://twitter.com/krhtikosmarket																																															
23.8585855	38.0271773	Polygon	23.8585855,38.0271773,23.8584315,38.0267516,23.8588304,38.0266662,23.8590015,38.0271406,23.8589669,38.0271482,23.8589729,38.0271653,23.8588485,38.0271925,23.8588425,38.0271755,23.8587219,38.0272019,23.8587084,38.0271615,23.8586647,38.0271709,23.8586613,38.0271611,23.8585855,38.0271773	way/263137240								yes	yes	Σκλαβενίτης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γέρακας		15344	Αγίου Νεκταρίου			yes		21 0661 8100	sklavenitis.gr						yes											yes	yes																																													
23.8001901	38.0873974	Polygon	23.8001901,38.0873974,23.8003617,38.0872074,23.8004395,38.0872117,23.8005119,38.087332,23.8003805,38.087389,23.8003045,38.0874665,23.8001901,38.0873974	way/263520032									yes	Σκλαβενίτης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
23.6478162	37.9395034	Polygon	23.6478162,37.9395034,23.6478738,37.9394479,23.6480032,37.9393234,23.6481885,37.9391452,23.6482145,37.9391752,23.6481692,37.9392161,23.648187,37.9392368,23.6482421,37.9392072,23.6482689,37.9392383,23.6483891,37.9393777,23.6484389,37.9394355,23.6484017,37.9394554,23.6484107,37.9394658,23.6483731,37.939486,23.6484025,37.9395201,23.6480835,37.9396911,23.6480746,37.9396808,23.6480493,37.9396515,23.6479518,37.9395384,23.6479151,37.9395581,23.6478808,37.9395765,23.6478162,37.9395034	way/266925801				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	retail		Σκλαβενίτης	Sklavenitis			supermarket	Πειραιάς	58	185 35	Μπουμπουλίνας	Σκλαβενίτης	Σκλαβενίτης															GR																																																				
23.6566942	37.9369477	Polygon	23.6566942,37.9369477,23.6566883,37.9370192,23.6566802,37.9371052,23.6566759,37.9371508,23.6566683,37.9372312,23.6562378,37.9371976,23.6562698,37.9369342,23.6563969,37.9369382,23.6565743,37.9369439,23.6566561,37.9369465,23.6566942,37.9369477	way/270899700				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	retail		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00	Mo-Fr 07:00-21:00; Sa 07:00-20:00	supermarket	Πειραιάς	21	18533	Αλέξανδρου Παπαναστασίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302104223761 +302104223763	https://www.ab.gr/storedetails/kastella			ΚΑΣΤΕΛΛΑ																																																												
23.726228	37.9664238	Polygon	23.726228,37.9664238,23.7263491,37.9664421,23.7263757,37.9664506,23.7264065,37.9664453,23.726444,37.9664548,23.7264333,37.9665785,23.7264266,37.9666969,23.7263485,37.9666967,23.7262163,37.9666965,23.726228,37.9664238	way/274618720								yes		My market				supermarket		4	11742	Παρθενώνος																									good																																												
23.7563861	38.0614059	Polygon	23.7563861,38.0614059,23.7563202,38.0613307,23.7562659,38.0612686,23.7564883,38.0611479,23.7566085,38.0612853,23.7563861,38.0614059	way/274670397									yes	My Market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
23.8500916	38.1464825	Polygon	23.8500916,38.1464825,23.8496373,38.1460044,23.8498824,38.1458604,23.8503367,38.1463385,23.8500916,38.1464825	way/275302370				Lidl		Q151954	en:Lidl	yes	yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket															bing																																																										
23.719723	38.0028876	Polygon	23.719723,38.0028876,23.7197028,38.002763,23.7199621,38.0027369,23.7199823,38.0028615,23.719723,38.0028876	way/292795461				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος										limited														0	yes																																										
23.5891338	38.0554597	Polygon	23.5891338,38.0554597,23.5889898,38.0552898,23.5893779,38.0552103,23.5894384,38.0553993,23.5891338,38.0554597	way/293348920								yes						supermarket												Σκλαβενίτης			bing																																																										
23.7898635	38.0140793	Polygon	23.7898635,38.0140793,23.7898328,38.014023,23.7898749,38.0140088,23.7897976,38.0138671,23.7901735,38.0137398,23.7902219,38.0138285,23.7901708,38.0138458,23.7902304,38.013955,23.7898635,38.0140793	way/297295354				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Χαλάνδρι	5-7	15231	Λέσβου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302106725284 +302106725285	https://www.ab.gr/storedetails/chalandri-2			ΧΑΛΑΝΔΡΙ 2																																																												
23.7498692	38.0965577	Polygon	23.7498692,38.0965577,23.7498207,38.0963601,23.750267,38.0962922,23.7503155,38.0964898,23.7498692,38.0965577	way/298761090				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7944243	38.022763	Polygon	23.7944243,38.022763,23.794348,38.0226202,23.794472,38.0225752,23.7944402,38.0225276,23.7945229,38.0225,23.7946659,38.0226879,23.7944243,38.022763	way/300863910									yes	My Market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Χαλάνδρι			Βασιλέως Γεωργίου Β'																																																																					
23.7416523	38.1016316	Polygon	23.7416523,38.1016316,23.7416238,38.1013705,23.7417763,38.101361,23.7417503,38.1010713,23.7420302,38.1010565,23.742034,38.1011463,23.7420447,38.1013982,23.7417227,38.1014213,23.7417422,38.1016316,23.7416523,38.1016316	way/300983340				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αχαρνές	38-40	13678	Καραμανλή	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			302102476005	https://www.ab.gr/storedetails/menidi																																																															
23.6858831	37.9483415	Polygon	23.6858831,37.9483415,23.685855,37.9482934,23.6858362,37.9482998,23.6857906,37.9482067,23.6858107,37.9482035,23.6854972,37.9475902,23.68552,37.9475787,23.6854661,37.947464,23.6858067,37.9473691,23.6857782,37.9473073,23.6859837,37.9472348,23.685977,37.9472062,23.6860816,37.947174,23.6862171,37.9474886,23.6861715,37.9475024,23.6864102,37.9480015,23.6864598,37.9479857,23.6865617,37.9482199,23.6863847,37.9482606,23.6863968,37.9482807,23.6860159,37.9483706,23.6860105,37.9483473,23.6859636,37.94836,23.6859475,37.9483283,23.6858831,37.9483415	way/302581205				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes		Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7076102	37.9670874	Polygon	23.7076102,37.9670874,23.7078554,37.9669939,23.7078392,37.9669619,23.7079573,37.9669145,23.708102,37.9671725,23.7073453,37.9674537,23.7071713,37.9671763,23.7072803,37.9671344,23.7072592,37.9671002,23.7073265,37.9670743,23.7073477,37.9671085,23.7074066,37.9670859,23.7074284,37.9671077,23.7075806,37.9670484,23.7076102,37.9670874	way/306295289				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes		Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.8497933	37.9867316	Polygon	23.8497933,37.9867316,23.8497964,37.9863955,23.8502008,37.9863978,23.8501977,37.9867339,23.8497933,37.9867316	way/306813753				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	retail		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Λαυρίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
23.7494529	38.0253208	Polygon	23.7494529,38.0253208,23.7493157,38.0251266,23.7493247,38.0251227,23.7493152,38.0251093,23.7494133,38.0250666,23.7495047,38.0250264,23.7496513,38.0252338,23.7494529,38.0253208	way/309573715				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	56-58		Συρακουσών	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			2102934988																																																																
23.7667628	38.0382228	Polygon	23.7667628,38.0382228,23.7667516,38.0382293,23.7666368,38.0382886,23.7665416,38.0381803,23.7665349,38.0381711,23.7666618,38.0381041,23.7667628,38.0382228	way/332118011				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Δήμος Νέας Ιωνίας	53		Μουταλάσκη	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
23.7446624	37.9884588	Polygon	23.7446624,37.9884588,23.7447469,37.9883372,23.7446101,37.9882654,23.7447026,37.988129,23.7449361,37.988238,23.7447388,37.9884958,23.7446624,37.9884588	way/332572784				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	157		Μαυρομιχάλη	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
23.7073695	37.9537754	Polygon	23.7073695,37.9537754,23.7072826,37.9538725,23.7072113,37.9538734,23.7071764,37.9538975,23.7066016,37.9535054,23.706762,37.9533621,23.7068628,37.9534301,23.7073695,37.9537754	way/360440900				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	commercial		Σκλαβενίτης	Sklavenitis	Mo-Sa 08:00-21:00; Su 08:00-20:00		supermarket	Καλλιθέα	101		Δημοσθένους	Σκλαβενίτης	Σκλαβενίτης						Σκλαβενίτης					1																																																								
23.8572913	38.1297617	Polygon	23.8572913,38.1297617,23.8573634,38.1297287,23.8573128,38.1296603,23.8574626,38.1295916,23.8575087,38.1296537,23.8575754,38.1296231,23.8576265,38.1296922,23.8576062,38.1297015,23.857695,38.1298213,23.8577275,38.1298063,23.8577747,38.12987,23.8576323,38.1299354,23.8575892,38.1298773,23.8575067,38.1299151,23.8574783,38.1298769,23.8574025,38.1299117,23.8572913,38.1297617	way/369389574				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7240584	38.0853549	Polygon	23.7240584,38.0853549,23.7240539,38.0850762,23.7244342,38.0850724,23.7244387,38.0853511,23.7240584,38.0853549	way/369836671								yes	yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		99-101		Εθνικής Αντιστάσεως																																																																					
